Date,AAPL,AMZN,BA,BAC,CVX,DIS,GOOGL,JNJ,JPM,META,MMM,MSFT,NKE,NVDA,PEP,PFE,PG,TSLA,WMT,XOM
2020-10-13,121.0999984741211,172.18150329589844,162.13999938964844,24.950000762939453,73.4000015258789,128.9600067138672,78.35350036621094,148.36000061035156,100.77999877929688,276.1400146484375,139.32273864746094,222.86000061035156,129.1999969482422,14.248250007629395,143.5399932861328,35.00948715209961,144.2100067138672,148.88333129882812,48.74333190917969,34.220001220703125
2020-10-14,121.19000244140625,168.1855010986328,163.24000549316406,23.6200008392334,72.94999694824219,126.58999633789062,78.1719970703125,148.10000610351562,100.22000122070312,271.82000732421875,140.80267333984375,220.86000061035156,127.66000366210938,14.095250129699707,142.52000427246094,34.97153854370117,144.0399932861328,153.76666259765625,47.97999954223633,34.150001525878906
2020-10-15,120.70999908447266,166.9324951171875,164.24000549316406,24.149999618530273,73.51000213623047,127.36000061035156,77.77349853515625,147.19000244140625,101.72000122070312,266.7200012207031,141.37123107910156,219.66000366210938,129.0,13.970000267028809,141.42999267578125,34.67741775512695,143.8300018310547,149.6266632080078,48.176666259765625,34.45000076293945
2020-10-16,119.0199966430664,163.635498046875,167.35000610351562,24.239999771118164,72.88999938964844,126.80999755859375,78.38500213623047,148.10000610351562,101.51000213623047,265.92999267578125,142.95150756835938,219.66000366210938,128.0,13.81149959564209,141.72999572753906,36.00569152832031,144.38999938964844,146.55667114257812,48.23666763305664,34.099998474121094
2020-10-19,115.9800033569336,160.36050415039062,167.11000061035156,23.719999313354492,71.27999877929688,124.2300033569336,76.49749755859375,144.32000732421875,99.80000305175781,261.3999938964844,141.76422119140625,214.22000122070312,127.43000030517578,13.497750282287598,139.67999267578125,35.86337661743164,141.91000366210938,143.61000061035156,47.650001525878906,33.41999816894531
2020-10-20,117.51000213623047,160.85049438476562,167.24000549316406,24.139999389648438,71.68000030517578,124.94999694824219,77.55400085449219,144.5500030517578,100.37000274658203,267.55999755859375,142.93478393554688,214.64999389648438,128.49000549316406,13.645500183105469,139.7100067138672,35.56925964355469,142.47999572753906,140.64666748046875,47.96666717529297,33.70000076293945
2020-10-21,116.87000274658203,159.2469940185547,163.86000061035156,24.049999237060547,70.87000274658203,126.62999725341797,79.29949951171875,143.92999267578125,99.37000274658203,278.7300109863281,141.4464874267578,214.8000030517578,129.42999267578125,13.524749755859375,139.60000610351562,35.180267333984375,143.25,140.8800048828125,48.133331298828125,33.15999984741211
2020-10-22,115.75,158.82000732421875,169.07000732421875,24.8700008392334,73.4000015258789,127.55999755859375,80.33300018310547,145.0800018310547,102.87999725341797,278.1199951171875,142.73411560058594,214.88999938964844,130.02000427246094,13.361000061035156,139.61000061035156,35.512332916259766,141.4499969482422,141.92999267578125,47.849998474121094,34.86000061035156
2020-10-23,115.04000091552734,160.22000122070312,167.36000061035156,24.899999618530273,72.56999969482422,128.35000610351562,81.64900207519531,145.24000549316406,103.80999755859375,284.7900085449219,141.97325134277344,216.22999572753906,129.99000549316406,13.590250015258789,139.55999755859375,36.223907470703125,142.3800048828125,140.2100067138672,47.95000076293945,34.15999984741211
2020-10-26,115.05000305175781,160.3520050048828,160.8300018310547,24.540000915527344,70.94000244140625,124.05999755859375,79.2145004272461,143.97000122070312,101.23999786376953,277.1099853515625,138.9297637939453,210.0800018310547,128.3699951171875,13.141249656677246,138.05999755859375,35.977230072021484,141.3000030517578,140.0933380126953,47.38666534423828,33.349998474121094
2020-10-27,116.5999984741211,164.31649780273438,155.24000549316406,23.850000381469727,69.51000213623047,123.30999755859375,79.94400024414062,143.14999389648438,99.33000183105469,283.2900085449219,134.64047241210938,213.25,127.98999786376953,13.396750450134277,139.1199951171875,35.512332916259766,142.36000061035156,141.55999755859375,47.62333297729492,32.81999969482422
2020-10-28,111.19999694824219,158.13900756835938,148.13999938964844,23.469999313354492,66.87999725341797,118.47000122070312,75.54000091552734,138.36000061035156,96.54000091552734,267.6700134277344,132.5501708984375,202.67999267578125,122.08000183105469,12.626999855041504,134.1699981689453,33.6337776184082,137.66000366210938,135.33999633789062,46.68000030517578,31.56999969482422
2020-10-29,115.31999969482422,160.55050659179688,148.2899932861328,23.540000915527344,68.80000305175781,121.54000091552734,77.84400177001953,137.19000244140625,97.16999816894531,280.8299865722656,132.50836181640625,204.72000122070312,122.86000061035156,13.02400016784668,133.99000549316406,33.47248458862305,137.57000732421875,136.94332885742188,46.63999938964844,32.970001220703125
2020-10-30,108.86000061035156,151.8074951171875,144.38999938964844,23.700000762939453,69.5,121.25,80.80549621582031,137.11000061035156,98.04000091552734,263.1099853515625,133.74581909179688,202.47000122070312,120.08000183105469,12.534000396728516,133.2899932861328,33.66223907470703,137.10000610351562,129.34666442871094,46.25,32.619998931884766
2020-11-02,108.7699966430664,150.2239990234375,148.60000610351562,24.079999923706055,72.1500015258789,120.12999725341797,81.21600341796875,138.69000244140625,100.25,261.3599853515625,136.23745727539062,202.3300018310547,122.38999938964844,12.580750465393066,135.14999389648438,34.37381362915039,138.5,133.50332641601562,46.79999923706055,33.9900016784668
2020-11-03,110.44000244140625,152.42050170898438,153.64999389648438,24.690000534057617,71.73999786376953,124.0199966430664,82.28299713134766,138.5,103.41000366210938,265.29998779296875,138.38629150390625,206.42999267578125,124.58999633789062,13.019499778747559,137.0399932861328,34.33586120605469,141.22000122070312,141.3000030517578,47.59333419799805,33.40999984741211
2020-11-04,114.94999694824219,162.05799865722656,151.6300048828125,23.68000030517578,71.7699966430664,125.06999969482422,87.2925033569336,139.39999389648438,100.25,287.3800048828125,133.9130401611328,216.38999938964844,127.33999633789062,13.794249534606934,137.86000061035156,35.417457580566406,140.63999938964844,140.32666015625,47.31999969482422,33.22999954223633
2020-11-05,119.02999877929688,166.10000610351562,157.08999633789062,24.610000610351562,72.13999938964844,126.95999908447266,88.125,139.75999450683594,104.3499984741211,294.67999267578125,136.45484924316406,223.2899932861328,129.6999969482422,14.15999984741211,138.0500030517578,34.52561569213867,142.3800048828125,146.02999877929688,47.823333740234375,33.16999816894531
2020-11-06,118.69000244140625,165.56849670410156,157.74000549316406,24.309999465942383,71.1500015258789,127.45999908447266,87.98650360107422,142.25,102.95999908447266,293.4100036621094,136.30435180664062,223.72000122070312,128.89999389648438,14.562000274658203,138.3800048828125,34.53510284423828,143.22999572753906,143.31666564941406,48.59000015258789,32.779998779296875
2020-11-09,116.31999969482422,157.18699645996094,179.36000061035156,27.760000228881836,79.4000015258789,142.58999633789062,88.07099914550781,146.0800018310547,116.9000015258789,278.7699890136719,136.64715576171875,218.38999938964844,128.9499969482422,13.630749702453613,138.4499969482422,37.191650390625,137.99000549316406,140.4199981689453,47.8466682434082,36.93000030517578
2020-11-10,115.97000122070312,151.75100708007812,188.69000244140625,27.65999984741211,83.06999969482422,142.11000061035156,86.88600158691406,148.27999877929688,116.5199966430664,272.42999267578125,141.42140197753906,211.00999450683594,127.70999908447266,12.770000457763672,141.72000122070312,36.69829177856445,140.25999450683594,136.7866668701172,48.52000045776367,36.86000061035156
2020-11-11,119.48999786376953,156.8695068359375,182.14999389648438,27.34000015258789,82.45999908447266,137.82000732421875,87.36150360107422,147.8000030517578,114.77999877929688,276.4800109863281,141.4799346923828,216.5500030517578,127.66000366210938,13.418000221252441,143.89999389648438,36.52751541137695,142.07000732421875,139.0433349609375,49.32666778564453,36.47999954223633
2020-11-12,119.20999908447266,155.51400756835938,176.72000122070312,26.690000534057617,80.66999816894531,135.52000427246094,87.14099884033203,148.3000030517578,113.37000274658203,275.0799865722656,139.67391967773438,215.44000244140625,126.63999938964844,13.45674991607666,143.83999633789062,35.62618637084961,142.14999389648438,137.25332641601562,49.40999984741211,35.22999954223633
2020-11-13,119.26000213623047,156.4405059814453,187.11000061035156,27.0,83.02999877929688,138.36000061035156,88.61299896240234,149.89999389648438,114.08000183105469,276.95001220703125,141.9648895263672,216.50999450683594,128.27999877929688,13.29699993133545,144.7100067138672,36.64136505126953,144.27999877929688,136.1666717529297,50.18000030517578,36.08000183105469
2020-11-16,120.30000305175781,156.55299377441406,202.39999389648438,27.579999923706055,88.95999908447266,144.6699981689453,88.70149993896484,150.85000610351562,117.30000305175781,278.9599914550781,145.36788940429688,217.22999572753906,130.11000061035156,13.515250205993652,145.75999450683594,35.417457580566406,142.42999267578125,136.02999877929688,50.813331604003906,38.15999984741211
2020-11-17,119.38999938964844,156.7830047607422,210.0500030517578,27.549999237060547,87.04000091552734,144.5,88.08300018310547,149.35000610351562,116.11000061035156,275.0,145.18394470214844,214.4600067138672,132.2100067138672,13.422249794006348,145.24000549316406,36.040000915527344,141.8800048828125,147.20333862304688,49.790000915527344,38.66999816894531
2020-11-18,118.02999877929688,155.2729949951172,203.3000030517578,26.979999542236328,84.27999877929688,143.89999389648438,87.03199768066406,147.3699951171875,115.25,271.9700012207031,143.31103515625,211.0800018310547,131.6300048828125,13.428750038146973,143.3800048828125,36.31999969482422,139.6999969482422,162.2133331298828,49.6966667175293,37.209999084472656
2020-11-19,118.63999938964844,155.8509979248047,205.6699981689453,26.979999542236328,85.7300033569336,141.72000122070312,87.92849731445312,147.13999938964844,115.55999755859375,272.94000244140625,143.4866180419922,212.4199981689453,131.91000366210938,13.440250396728516,143.32000732421875,36.189998626708984,139.52999877929688,166.42333984375,50.706668853759766,37.400001525878906
2020-11-20,117.33999633789062,154.97000122070312,199.6199951171875,26.809999465942383,85.79000091552734,141.07000732421875,86.81900024414062,146.36000061035156,114.56999969482422,269.70001220703125,144.55685424804688,210.38999938964844,132.97999572753906,13.087750434875488,143.4199981689453,36.70000076293945,139.3000030517578,163.20333862304688,50.08000183105469,36.939998626708984
2020-11-23,113.8499984741211,154.91949462890625,211.52999877929688,27.389999389648438,91.02999877929688,145.97999572753906,86.37799835205078,143.8699951171875,117.87000274658203,268.42999267578125,145.6020050048828,210.11000061035156,134.1300048828125,13.140000343322754,143.02000427246094,36.52000045776367,138.75999450683594,173.9499969482422,50.310001373291016,39.36000061035156
2020-11-24,115.16999816894531,155.9029998779297,218.49000549316406,28.979999542236328,95.62000274658203,151.49000549316406,88.19499969482422,143.8699951171875,123.31999969482422,276.9200134277344,148.06019592285156,213.86000061035156,134.6999969482422,12.95775032043457,144.02999877929688,36.599998474121094,138.30999755859375,185.1266632080078,50.45333480834961,41.97999954223633
2020-11-25,116.02999877929688,159.2534942626953,217.61000061035156,29.030000686645508,92.13999938964844,149.08999633789062,88.20649719238281,143.67999267578125,122.02999877929688,275.5899963378906,148.09364318847656,213.8699951171875,135.5399932861328,13.234749794006348,144.16000366210938,36.529998779296875,138.67999267578125,191.3333282470703,50.61000061035156,40.810001373291016
2020-11-27,116.58999633789062,159.76699829101562,216.5,28.989999771118164,91.30999755859375,147.1300048828125,89.35099792480469,144.0,121.22000122070312,277.80999755859375,147.90133666992188,215.22999572753906,134.25,13.261249542236328,144.60000610351562,37.22999954223633,138.61000061035156,195.25332641601562,50.53333282470703,40.189998626708984
